,emotion,gender,actor_id,intensity,statement,repetition,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40
1179,fear,female,20,01,02,02,-726.6026,43.49931,-1.8065552,12.755635,-5.0860057,-7.9953947,-17.050783,-20.277975,-3.9463108,-5.414879,-9.053226,-2.534146,-5.516702,-1.8934065,-5.649904,-7.035671,-6.265684,-1.7475517,-6.1615524,-4.3305016,-1.6397971,-2.9076805,-2.0793,1.9324421,-1.7019668,2.412346,2.6239958,6.9088497,3.6888206,12.709648,5.9385386,11.081204,5.7247105,8.821227,5.601472,4.0701127,2.3280787,1.5681187,-0.014458598,0.5455341
1180,fear,female,20,02,01,01,-305.3057,33.2643,-42.621914,-9.992518,-20.513979,-23.46133,-11.527205,-19.09282,-3.8543534,-3.4389455,-4.9320803,4.0497313,-0.8556171,12.414633,-1.2966156,3.7162626,9.371291,3.585251,5.308273,2.514714,6.8609776,5.4341226,0.44312274,2.7780445,-5.198678,-1.1535074,0.81262726,0.4566344,-4.304385,3.2325876,-0.68062115,6.081644,2.0077183,4.5817666,2.4780467,3.3142788,0.9387438,2.585965,1.2019889,1.894308
1181,fear,female,20,02,01,02,-291.68515,28.723457,-45.959583,-17.710907,-25.374477,-24.706799,-10.812306,-22.382223,-5.4843946,-0.120622896,-8.262512,10.280351,0.1803023,15.66501,1.684697,1.0204386,5.547987,1.6196684,2.2857444,6.006276,5.843499,4.517424,-2.7394855,3.8612838,-1.7656351,0.74814194,-0.9691294,2.7201085,-2.619715,1.9611284,-6.0685487,1.6150146,0.05952782,1.9774894,1.5660284,2.4029398,-1.4611676,2.6285517,0.43517026,2.7404246
1182,fear,female,20,02,02,01,-318.416,23.06543,-44.503105,-24.463194,-19.986753,-25.156769,-14.105927,-15.618337,-3.960563,0.91327256,2.1326246,-1.4030787,-7.6237125,4.8717556,0.5079504,3.68407,2.4932115,-2.5957558,1.0489669,-0.8137435,-0.71598923,-2.3518958,-9.429098,-2.334959,-4.837594,0.034089074,-0.86130786,1.1326113,-0.15400968,6.3870993,-1.2749625,-1.1690973,0.10124494,2.4323173,0.52310777,0.40459886,0.027183885,-0.097616814,-3.7121415,0.47352612
1183,fear,female,20,02,02,02,-316.0842,10.287307,-28.112381,-15.52321,-18.12778,-19.680027,-11.868938,-16.041658,-6.383855,6.048209,4.1401916,18.339901,5.250469,8.488161,-6.8032866,-6.6198683,4.727542,2.2301142,-3.2190788,1.0308064,6.331599,7.9767785,-2.5391433,-4.060197,-3.1526296,-0.30695415,-2.4182801,0.836699,0.022426253,5.0041223,0.8115827,1.2599558,0.579581,-0.56560326,0.39719057,0.6863519,-0.026838375,1.7539128,-0.2642585,1.3585198
1184,disgust,female,20,01,01,01,-588.5704,49.65976,-10.556583,0.96933615,-9.766249,-10.416675,-10.350726,-14.793937,-9.96407,-3.431703,-8.228913,-7.0381346,-4.2224255,-5.1920986,-7.6921773,-9.56385,-7.6766853,-3.3762953,-6.975619,-2.609091,-0.68955374,-0.94007945,-3.7662363,-0.095544085,-1.0187292,-0.6204966,-0.11510631,-1.2373946,0.062618695,4.094298,1.6907988,2.6817737,-0.33884746,2.211343,2.134826,2.902145,0.13802268,1.0207051,-1.6970756,-0.15446329
1185,disgust,female,20,01,01,02,-628.2129,69.50804,-7.715517,4.436063,-4.113322,-10.24871,-12.372438,-8.362576,-0.66815674,-2.89671,-5.029824,-3.5651526,-2.5791435,0.12941524,-4.3225727,-5.6833224,-5.9717255,-3.0194185,-5.9252276,-4.5225863,-2.5075548,0.36477777,-2.7899442,0.8007052,-0.37952563,3.116828,1.2740033,2.2802308,0.6875351,2.4288208,-1.1710473,1.113019,-0.13127764,2.8998117,2.6252983,4.654864,2.0746577,3.2031782,0.05469513,0.87778616
1186,disgust,female,20,01,02,01,-668.7888,49.46676,3.5838869,1.0095954,-4.880214,-4.1763678,-11.553191,-13.123092,-5.0883822,-6.318814,-7.0979185,-6.928869,-2.9173791,-4.0109553,-6.3126206,-7.527938,-5.8073444,-4.0982327,-7.8114023,-6.878063,-5.487404,-3.3051918,-7.0987396,-3.387987,-5.4439545,-0.5977881,0.40327758,1.6264404,0.4883566,4.3806915,1.7231449,4.792276,3.228345,7.285519,4.1516123,3.793764,0.6990009,1.7118636,-1.1059062,1.1720731
1187,disgust,female,20,01,02,02,-626.3236,44.60811,1.8774531,0.26845798,-4.9870615,-9.4682045,-17.747372,-15.180892,-6.9212446,-7.60037,-9.599371,-6.786607,-6.1637897,-3.8774343,-10.673633,-10.226105,-8.743601,-6.4333797,-8.445751,-9.365734,-6.8108997,-4.5833654,-4.87554,-0.58974105,-4.5001097,-2.0036654,-2.0921912,1.0357419,2.3433745,6.8449864,5.5188055,6.0754647,3.0020323,3.9995577,2.5889335,3.707056,1.6398059,1.3153726,-1.2222722,2.5088146
1188,disgust,female,20,02,01,01,-578.5031,41.125,-4.5447545,2.233148,-9.888416,-9.224485,-8.287066,-13.939312,-14.694121,-2.7149587,-6.655075,-7.285716,-2.4842463,-2.2505114,-5.2119894,-5.69437,-5.874859,1.8999362,-1.4652982,3.002813,2.4501972,1.4166139,1.4085784,2.45965,0.4630655,2.3404984,1.8671978,-0.21520224,-0.057599876,0.7589003,-1.5575618,1.3723981,-1.4621019,1.3293859,-1.0218327,1.2443447,0.05696878,0.64844114,-0.14189938,0.8642348
1189,disgust,female,20,02,01,02,-551.38306,34.648243,-10.4442625,-0.15691106,-8.584782,-12.618928,-10.2049885,-12.634867,-9.772911,-7.358606,-6.3556566,-3.8736105,-7.423649,-3.8623374,-8.586844,-7.523178,-6.40115,-4.2313786,-1.9007055,-2.088397,2.152706,1.6467963,-0.7747901,3.0522306,3.412054,7.2500987,8.421447,4.6709213,1.587589,-1.2057039,-0.8572375,-0.20142356,-3.2247827,0.49342558,-2.188299,-0.03512462,-2.772781,-1.3348638,-2.9541345,-0.06742099
1190,disgust,female,20,02,02,01,-500.11118,15.922472,-8.41314,-12.169344,-14.8347225,-17.755146,-17.322708,-18.072563,-14.420774,-4.8266335,-12.315916,-13.50496,-6.9686027,-4.5906143,-7.231264,-3.1095583,-0.25804958,2.0987816,0.43742475,2.1795805,4.159193,2.4104915,3.883507,0.5765383,-2.3628469,0.85321474,1.0808976,0.05444641,1.3973317,0.4930142,-0.990502,1.2807597,-0.81042683,0.95862025,-1.5057852,2.7969198,-0.6822305,0.63752097,-3.135223,2.2898693
1191,disgust,female,20,02,02,02,-475.40457,42.669785,-13.657442,-12.19708,-16.531025,-9.7512045,-11.49457,-20.290558,-15.6297,-4.6190352,-8.519413,-12.092398,-9.369137,-7.020214,-12.72194,-8.892859,-5.4424033,2.123911,-2.0955002,4.69183,5.618907,3.7541947,-0.9043865,-0.1911907,-5.3666334,2.1076386,0.70690703,-2.953611,-1.167837,-2.4425895,-2.5815687,0.10816533,-2.7407157,0.018863618,-1.1141646,2.6804307,0.24686286,1.0095394,-1.5464841,0.5253459
1192,surprise,female,20,01,01,01,-622.9003,39.302605,-19.883518,5.8316407,-8.095611,-9.1066065,-11.286204,-18.874006,-6.711001,-6.047595,-7.8989463,-3.6161363,-6.2456985,-2.3972256,-7.0434566,-8.246555,-8.058521,-7.0108013,-5.2957926,-5.1470027,-0.33766872,-0.8624963,1.0235808,2.4377332,2.0449977,0.1779856,0.8775599,2.1540751,2.14875,4.671255,0.78077763,-0.00818539,-3.55716,1.1529051,1.5693877,2.3882763,-1.4804277,-1.2983916,-2.8200989,0.68381935
1193,surprise,female,20,01,01,02,-547.1561,45.50765,-16.452559,3.3597448,-9.039697,-12.740327,-9.50048,-14.875893,-9.161495,-7.502712,-6.78052,-6.6787252,-6.845437,-3.6318665,-8.653359,-7.603295,-3.133675,1.4554065,2.5460799,1.8295996,6.0059624,2.986301,2.9663112,2.5097027,1.072886,-1.4677836,-1.8122343,0.23473077,-1.0111275,0.15530992,-2.3911889,-0.80246544,-1.3158691,3.8957055,2.2510192,2.854608,0.7158452,1.8690283,-1.590779,0.8589238
1194,surprise,female,20,01,02,01,-661.00024,40.91031,-11.86774,2.6767292,-6.0115895,-4.377767,-12.047037,-16.578367,-6.3245864,-4.7456303,-7.242615,-5.5693884,-4.1487064,-2.9895804,-6.830186,-7.1233726,-6.8493657,-4.4798155,-5.2154016,-4.478889,-0.12335694,-0.8376797,-3.0961823,1.163258,-1.7099489,-2.9718788,-2.173955,-2.1987484,-2.519726,-0.43008414,-1.9986409,1.6271853,2.2479696,4.981821,3.2503576,2.7656686,2.4686823,3.1252306,0.45728132,1.652775
1195,surprise,female,20,01,02,02,-650.9923,44.26906,-17.73562,5.204261,-10.607769,-8.87,-11.603542,-19.406746,-2.6291447,-7.869518,-5.8544054,-4.867023,-1.1006168,2.4225821,-1.4225212,-3.7567754,-4.123946,-3.6864011,-3.746243,-3.6511514,-3.1348405,-1.5627344,-3.9878347,-0.52569216,0.3938512,0.042074148,1.1588632,0.81178695,-1.4552292,0.62557614,-3.0596375,1.8152363,1.1303278,4.4002223,4.4245276,5.265381,3.9794083,4.297913,1.3906181,3.0908182
1196,surprise,female,20,02,01,01,-442.9185,41.84753,-28.626188,1.5108255,-17.959585,-16.333649,-12.291537,-20.085648,-10.309956,-6.500269,-12.601835,-5.7734036,-4.95514,2.6621156,-4.7629147,-4.2859325,1.723115,1.4903153,-0.698597,-1.6319054,1.9924852,-2.2409916,-1.508688,3.8957756,-0.21282686,-0.6116737,0.32779464,1.752619,0.06359067,1.8852283,-0.018667074,4.1846585,0.17563377,3.137598,-0.3494987,3.7026017,0.09025113,1.0859371,-1.591841,1.1685113
1197,surprise,female,20,02,01,02,-626.21625,46.54704,-19.54578,1.7441812,-13.321594,-10.781124,-11.239082,-19.282585,-9.696041,-8.600323,-8.830562,-6.85684,-7.9421473,-3.3686323,-5.8056493,-6.4116797,-4.9813585,-6.428965,-3.8533466,-4.16502,-0.28700754,-0.08316728,-2.4938352,1.1095412,-0.39066076,0.9752888,-0.35572493,0.47670445,-0.487982,1.7567947,-1.2624961,0.9529563,1.0376254,3.076154,0.62140983,1.323447,-0.96720505,1.5953019,0.43137828,0.69699967
1198,surprise,female,20,02,02,01,-469.1431,40.18692,-29.797247,2.1796694,-10.307924,-11.24365,-10.229783,-25.733007,-15.439574,-4.086083,-15.402198,-7.6116753,-7.5366135,-2.5686443,-9.54573,-7.9740796,-1.3264165,2.60605,2.244816,2.8388994,7.179353,1.3660632,0.39374626,4.519788,1.4531461,2.7076676,0.65751487,2.23725,0.47807875,3.2929897,-0.8934425,3.1219778,-2.0713847,1.8246446,-1.1615174,2.605624,0.7852066,2.383367,-0.21839835,2.2910173
1199,surprise,female,20,02,02,02,-560.3368,38.236683,-20.307865,4.627217,-8.036417,-8.032211,-12.391733,-20.566757,-4.924608,-4.7852864,-10.252327,-6.2006702,-6.9682975,-4.3694353,-10.876072,-9.321738,-9.081867,-6.221784,-7.408562,-5.3042827,0.6929822,2.6996078,3.4265802,7.2977343,2.9776602,0.536291,0.7626583,1.800089,3.3972685,4.510899,-0.7857075,1.124618,-1.3594973,1.9044231,-0.22716881,0.0038011984,-1.4301533,-2.6411822,-2.286894,-0.98139673
1200,neutral,male,21,01,01,01,-552.3427,83.21004,3.828981,15.504502,10.404616,-8.853695,3.4583392,-6.3873425,-12.1435995,-1.2902814,-1.5524108,-5.9357457,-1.6776689,1.679489,-3.5010345,-3.2204196,-4.2743626,-1.2606088,-1.5351034,-1.6052,-4.4612837,-0.2857966,-5.8729963,-5.1044517,-3.8050652,-2.6452775,-5.5098124,-1.2263925,-2.5610757,-0.65742236,-2.3007295,-1.939188,-3.6160617,-1.1210645,-2.4953084,-0.51182127,-4.07745,-2.1899986,-2.7185223,-2.496208
1201,neutral,male,21,01,01,02,-551.3756,90.548294,9.859567,20.196665,10.057915,-5.75847,4.0670543,-7.901185,-11.776759,-0.37488568,-0.20128238,-4.4645095,-0.969982,2.7656872,-2.4987028,-1.4688056,-3.1508877,0.00070530816,0.06557999,-1.5861632,-3.8354003,-0.23958999,-4.208897,-3.95973,-3.4305673,-1.8821391,-4.351285,-1.1078458,-1.2879059,1.7401649,-2.1342347,-1.1471714,-3.5902302,-0.7403575,-2.5344756,-0.6101686,-3.7077699,-2.7891424,-3.5477107,-1.5947578
1202,neutral,male,21,01,02,01,-573.8864,83.03556,4.4259644,15.850526,9.999751,-3.5795424,2.4876544,-8.590869,-12.439296,-1.3456656,0.16925378,-4.1114616,-3.8769424,1.817903,-1.5138862,-1.0500493,-0.6867637,0.9238638,-1.1360257,-1.8876873,-5.174885,0.3957933,-4.616492,-4.9701743,-3.1566129,-0.35041815,-4.275344,-1.251615,-1.2196078,0.77432954,-1.7700837,-1.9151452,-2.4574928,-0.30929765,-0.8641431,-0.3112882,-4.045883,-2.2754846,-3.8247812,-1.6708248
1203,neutral,male,21,01,02,02,-578.08215,83.40936,3.8956375,15.704081,13.085663,-1.1306922,0.32041016,-9.377445,-11.2841625,0.6281965,-0.63839465,-3.3176434,-1.1082397,2.088869,-1.8628659,-2.2952132,-3.9842083,0.31502745,-1.6280471,-2.1195602,-5.2458553,-0.73432624,-4.415784,-5.2346106,-3.863024,-1.8900445,-3.238802,-2.2365727,-1.1947796,0.5255258,-3.3023198,-2.4375286,-3.8938017,-0.81495357,-2.6383293,-0.9077823,-3.8700984,-2.4970675,-3.663051,-1.9728626
1204,calm,male,21,01,01,01,-576.23755,101.690315,11.905915,20.569365,14.604016,-3.3479898,1.8774135,-8.708543,-8.05064,0.047593307,2.5754225,-3.2353709,-0.16639815,3.9098754,-2.0975468,-2.9823701,-4.2827964,0.101409525,-2.461223,-2.5214999,-6.181207,1.4651872,-6.8953094,-4.594307,-3.0489635,-1.8161713,-4.1112337,-1.4776375,-2.1435921,1.0379745,-2.589917,-3.196167,-3.287532,-2.0828664,-3.5337331,-0.66032964,-4.205816,-2.4455533,-4.319295,-1.9516182
1205,calm,male,21,01,01,02,-551.291,101.74618,4.589112,18.162603,15.521794,-8.618878,1.1078765,-9.551767,-10.219617,0.092652895,0.1823477,-4.705092,0.41543403,4.0674253,-4.0488744,-2.4811795,-4.0004234,1.2029717,-2.4136093,-2.5562491,-6.343112,-0.030009681,-6.5211177,-3.6471615,-2.9485402,-2.0305448,-4.7385683,-1.106361,-1.3297914,0.8167761,-2.6503007,-3.0930302,-4.2846885,-2.8579803,-4.3803053,-0.7863907,-4.5991607,-3.8119981,-5.37366,-3.0517855
1206,calm,male,21,01,02,01,-595.2112,91.54204,17.118183,22.087448,15.968262,0.90737975,5.0205717,-7.810096,-5.544417,0.8784008,2.297975,-0.39440754,2.7542627,4.925074,1.1940589,0.31240705,-1.5682693,2.3982866,-0.3470975,-1.4383671,-4.4995112,2.0221543,-4.239221,-3.061968,-2.2812607,-0.90552753,-2.8612976,-0.79313916,-0.40982068,1.070405,-1.0014786,-2.0465205,-2.4986358,-0.36698824,-2.291671,0.235801,-3.6315525,-2.0425875,-2.8971856,-0.9341875
1207,calm,male,21,01,02,02,-565.3113,97.95593,10.081766,21.935537,17.362768,-1.5166318,-2.0645692,-9.378054,-6.461701,1.5030109,0.65655714,-4.2953305,0.7807887,3.882769,-1.7489941,-1.0882273,-4.121763,0.9837579,-0.9288863,-2.3261395,-7.157713,1.3199891,-6.4259434,-4.6149983,-4.0139265,-1.6306257,-1.7531832,-1.403198,-0.6960572,0.8680786,-2.6059678,-1.9467572,-2.652472,-0.6169724,-4.403439,-0.34493548,-5.678152,-4.285944,-5.1023006,-1.5535524
1208,calm,male,21,02,01,01,-551.5495,90.95745,4.498067,24.691126,13.21801,-1.7388017,1.3142048,-9.143952,-5.695369,1.5157039,2.8402143,-3.6100576,0.34783995,4.480965,-2.9030528,-0.93851835,-2.832067,0.9506525,1.4371988,-1.0071582,-5.9845176,0.53592473,-6.125445,-2.5576966,-2.591592,-2.725151,-2.460808,0.04038119,-1.6280159,1.9126647,-2.492578,-3.351996,-3.457938,-2.849661,-1.7070422,0.1388252,-4.6499,-2.6010084,-3.9184554,-0.75030726
1209,calm,male,21,02,01,02,-527.03864,100.54385,-3.155182,26.405296,12.517884,-5.1926174,-0.46977022,-12.470624,-10.407374,1.822623,1.084918,-6.493821,-1.2476557,2.6382334,-4.2829447,-2.5718906,-5.1596847,-0.22255613,-1.2026064,-2.2226186,-6.9359074,0.11035106,-7.7618446,-5.782509,-3.7650034,-5.2818136,-4.635005,-1.7678591,-0.8536528,1.082112,-3.8071668,-2.6958923,-4.2004423,-1.8066068,-2.6012108,-0.21661147,-5.1225133,-4.10038,-6.065292,-2.3387997
1210,calm,male,21,02,02,01,-527.10144,90.665474,-2.1502886,21.552727,16.059202,-8.490531,1.7325517,-12.345206,-10.543909,0.42614505,-1.3060744,-5.9025493,0.21214059,4.233152,-2.5317993,-2.1919372,-4.726075,0.71907055,-1.7673203,-3.5465248,-6.5761304,1.4012959,-6.278199,-6.1234274,-4.155355,-3.482793,-4.5902257,-1.4647776,-1.3640645,1.3886508,-2.3692458,-3.5851731,-4.160234,-3.5614052,-2.6094053,-0.05556416,-3.561712,-3.929951,-5.0952973,-1.3768342
1211,calm,male,21,02,02,02,-541.4544,97.86399,-3.2071304,22.896542,15.890284,-3.3905175,-2.9045138,-13.289768,-8.681222,0.25768527,-2.09302,-4.003638,-0.356125,4.1572757,-1.718609,-1.4665782,-3.8357885,0.1866944,-1.7879361,-3.7266157,-6.5601525,3.1302032,-6.760737,-4.478002,-3.2987137,-3.561918,-3.3743627,-2.2992504,-0.69548965,2.383497,-2.5691137,-4.298122,-2.6647568,-1.2281276,-3.4830248,-0.5700435,-3.8686612,-2.2905958,-5.082662,-1.2997086
1212,happy,male,21,01,01,01,-534.1094,80.397705,-4.543562,16.899446,10.093589,-8.433316,-1.9055505,-8.282957,-12.339158,0.99110234,-3.5790153,-6.420206,-0.33035517,-1.1782882,-5.4015627,-4.8487267,-4.804602,-1.3893611,-2.3903353,-4.138921,-4.594784,-1.4177929,-5.9599085,-5.152214,-2.5940745,-3.1217709,-3.280856,-1.3993556,-1.8528061,-0.44635814,-4.079235,-1.426362,-3.427218,-2.477939,-3.0339003,-0.68552244,-3.947438,-3.0669017,-3.7430408,-2.393037
1213,happy,male,21,01,01,02,-524.2552,81.72725,-9.452712,18.250767,15.678699,-9.307476,-1.1026886,-6.030882,-13.576042,2.418772,-1.8820462,-7.0990148,0.48681957,0.8945124,-3.986893,-3.5945609,-4.833593,-2.0578082,-2.0031724,-2.941964,-5.617081,-0.17182864,-4.4811816,-4.5111914,-2.9836032,-2.853971,-4.025156,0.028066313,-1.6673094,0.7101208,-3.735775,-1.5493746,-3.1203902,-2.9036336,-3.2396908,-1.1895034,-3.0500672,-3.8591385,-3.578302,-0.79772663
1214,happy,male,21,01,02,01,-504.54495,79.751335,-13.243617,20.939981,11.077117,-9.13974,-4.2771955,-11.896306,-13.792546,0.87851435,-5.3741713,-7.645625,0.2252892,0.9871778,-4.394637,-4.521274,-7.0598,-0.595733,-2.1880944,-5.0964165,-6.99198,-0.64580065,-4.8213873,-5.916041,-1.3912747,-3.0400965,-2.7900655,-1.5641234,-0.5259578,0.55933565,-3.3587544,-1.0533149,-3.717119,-2.382757,-1.8788805,-0.31893274,-3.1850047,-3.381427,-2.6020222,-1.3188922
1215,happy,male,21,01,02,02,-524.70374,83.1044,-9.467152,15.754787,8.670728,-5.350448,-7.052882,-12.534922,-12.379319,-0.6176131,-4.014673,-7.197956,-1.7249829,-0.28929967,-4.282182,-5.156987,-6.7979937,-1.9274602,-4.178411,-6.1489496,-7.4866033,-1.1294129,-5.995493,-6.325696,-2.596877,-2.0140748,-3.6597455,-1.5671043,-2.165011,0.66156924,-4.5680223,-2.0571072,-4.0970087,-2.3348665,-1.7539401,-1.649277,-3.9395676,-4.0333853,-4.7090087,-1.9921614
1216,happy,male,21,02,01,01,-433.81265,69.706985,-21.203405,15.014081,5.662316,-15.463249,-5.121257,-6.9405622,-19.143194,-1.4649786,-5.259541,-12.310183,-0.42121977,-5.7084575,-6.215446,-4.729924,-7.15408,-5.2830377,-4.4130254,-5.9807787,-7.466261,-1.6923599,-6.2705436,-7.70799,-4.0558743,-5.0218973,-6.455707,-1.7556361,-1.2676789,0.35887012,-1.4900845,0.40603623,-0.44158322,0.40323627,-0.048394483,0.80785805,-1.4633006,-1.8435112,-2.232748,0.29760918
1217,happy,male,21,02,01,02,-436.20987,66.96223,-21.119705,13.1311,9.002038,-14.640185,-4.7640824,-5.6287746,-21.276821,-0.8757019,-5.66707,-11.839824,-1.7982808,-4.7678905,-8.001517,-5.3423305,-8.430104,-6.222623,-3.5793207,-6.2449584,-6.799396,-2.6227899,-7.2258167,-7.7437744,-3.874158,-5.19307,-5.8664,0.07474254,-0.4061,1.7334747,0.18577446,1.4070168,-1.8724228,-1.7883357,-0.7854578,2.0537739,-1.2508276,-1.398445,-2.755993,0.022371497
1218,happy,male,21,02,02,01,-461.17636,73.16267,-13.539094,11.932768,7.003356,-11.940007,-7.8077574,-9.030989,-16.988071,0.62744623,-5.7280393,-9.415386,-0.89877266,-4.8686495,-4.2807,-4.3374825,-8.064741,-2.6053674,-3.1352892,-5.08795,-6.1182995,-2.0504384,-4.4299126,-7.60052,-3.2965052,-3.477626,-4.610481,-2.1119835,-2.3461082,-0.35167673,-3.324294,-2.685761,-5.0587673,-3.9208298,-4.1533737,-2.9997668,-4.0763025,-4.003288,-1.8290212,1.5784196
1219,happy,male,21,02,02,02,-416.0501,66.571144,-19.063126,12.955572,2.8318899,-14.150533,-7.62764,-8.401726,-20.556355,-2.3920372,-5.8230567,-12.016917,-1.0858376,-4.464787,-6.8787055,-5.6490026,-9.043158,-5.3974257,-3.9078217,-7.3875966,-7.9100904,-2.3402658,-6.518165,-8.567017,-3.3552842,-4.0109863,-3.670325,-1.9810665,-1.942029,-0.10706834,-3.4695847,-3.0080824,-3.040641,-2.2508366,-0.7676678,-0.24430029,-1.4694716,-2.1577024,-0.7673369,1.0698179
1220,sad,male,21,01,01,01,-569.268,93.716255,6.583583,25.553165,12.334461,-6.3484015,6.0046782,-12.405813,-12.541496,-4.881807,-1.6754359,-9.5032425,-2.618871,-3.1261437,-2.8813446,-2.9023256,-7.9334793,-0.16637331,-3.6954448,-1.5060207,-6.0994086,1.291899,-6.528011,-3.8358989,-2.7567255,-1.7538388,-6.3168635,-1.245894,-2.1312325,0.34685102,-4.507868,-0.3513187,-3.3862696,0.19003057,-3.9349544,1.26252,-2.8317008,-1.6064003,-3.7308576,-0.74627113
1221,sad,male,21,01,01,02,-576.6453,92.2453,8.875077,28.963207,8.782982,-6.3881083,7.096331,-9.964906,-8.272957,-7.015259,-4.642779,-6.422528,-2.1664174,-2.8933206,-1.9891787,-2.5290139,-9.021872,0.1019457,-3.3522856,-2.7139316,-6.4717894,-0.6330347,-8.006359,-3.570745,-2.1459384,0.07757906,-5.3483396,-0.5839529,-2.2033086,-0.6069033,-3.9175932,-1.5712407,-3.2130628,0.031034,-4.014497,1.4693928,-3.1051612,-2.1692915,-5.744693,-1.605223
1222,sad,male,21,01,02,01,-549.8338,85.66774,5.1664963,23.655058,8.589848,-2.6970675,4.5343366,-13.989591,-10.75388,-0.030787483,-0.38762447,-5.8511505,-2.3586802,-1.1055092,-2.8311474,-5.242043,-9.04587,1.3793722,0.16134596,-2.1364949,-7.408739,1.5123568,-6.5189996,-3.4102356,-4.6326246,-1.7830207,-3.8175676,1.3452865,0.8539336,-1.1336691,-1.8841319,0.21282627,-4.5643444,-1.4816768,-2.2253845,2.2016954,-4.7163124,-1.9579211,-4.7653494,0.39539114
1223,sad,male,21,01,02,02,-557.4595,87.569954,0.64032125,23.490334,10.951414,-4.1271715,5.187183,-11.702908,-12.472077,-3.0637045,-2.2360399,-8.071072,-1.7596155,-2.5253744,-2.595664,-1.8249472,-8.022068,1.3819298,-0.70781225,-1.6767895,-6.1439753,1.480704,-6.996832,-1.7270497,-4.1227417,-1.3659483,-5.4802895,-0.54467034,-1.5032009,0.5197872,-3.7709734,1.4274433,-4.1219277,-0.5610775,-1.8827959,1.6348189,-2.4060574,-1.3966008,-4.1373363,-0.51949745
1224,sad,male,21,02,01,01,-439.69238,87.05686,-23.68955,16.889784,15.136358,-13.247376,-22.593668,-3.8506045,-31.684315,-10.650351,0.3820492,-19.462334,-7.978408,-0.81245613,-10.283926,-0.7214356,-8.584523,-3.6065316,-1.2599386,-7.3215485,-1.9409935,-6.6896486,-4.044808,-3.752279,-5.912987,-2.4663694,-4.5371346,-1.9256939,-3.740265,0.05727994,-0.752162,-4.4878416,-2.365678,-0.03420366,-4.3561006,0.541388,0.27097553,0.86764795,-1.4565449,2.2883933
1225,sad,male,21,02,01,02,-444.61908,84.27699,-19.84377,15.883853,16.037123,-13.109594,-22.193989,-7.41119,-31.916553,-7.8615346,2.5135527,-20.64536,-5.7368927,-2.8060002,-10.431402,-1.9830446,-8.5486965,-3.644893,-0.44710082,-7.143565,-1.3425403,-5.9624915,-4.0021257,-3.1386454,-6.4151745,-2.304881,-5.110454,-1.1337554,-4.2063365,0.74989873,0.1638434,-4.7901545,-2.1696787,0.68962896,-2.3807795,3.1550198,2.5479186,3.5157986,0.81557465,3.5893066
1226,sad,male,21,02,02,01,-465.81058,85.791855,-13.836681,19.736134,18.371552,-16.390087,-9.325801,-12.428839,-28.430168,-2.6061475,-4.4476256,-15.263657,-5.2729626,-5.1827617,-6.27979,-3.8272438,-8.28246,-1.0628551,-3.1217759,-2.5788217,-6.268822,-2.1115491,-2.7592154,-4.966852,-4.4689126,-2.7930763,-4.632489,-0.97565776,-2.331151,0.4746764,-2.7168117,-1.9415581,-1.6565087,-3.0317833,-3.1937518,-1.4566272,-1.345667,-3.9002516,-3.0293067,-1.0861932
1227,sad,male,21,02,02,02,-483.11185,88.74256,-15.786056,19.138687,18.315392,-12.0639925,-12.51395,-7.2061973,-26.921871,-3.2642336,-1.8589214,-15.063938,-4.372935,-2.9777653,-5.9953785,-0.8068739,-6.8056536,-0.88425153,-3.0636873,-3.7046907,-3.177857,-3.4065268,-2.2229867,-2.3171108,-5.228024,-0.16558175,-5.3468733,-1.941667,-1.8299849,0.34550664,-0.11446478,-3.9560256,-0.7269531,-1.5035294,-2.0996666,-0.90821147,0.47927636,-1.7919096,-1.4502091,1.5255651
1228,angry,male,21,01,01,01,-368.67096,65.23997,-21.893234,18.253254,8.305857,-18.187038,-3.5906925,-9.35752,-25.298223,-0.40788463,-3.194482,-13.037919,-3.5155802,-2.2936149,-7.800654,-3.2283747,-9.642618,-1.3315784,-5.372135,-3.371765,-6.0497837,-4.069818,-4.274471,-5.931022,-3.6376324,-2.8707738,-6.851667,-2.0008976,-3.609432,-1.2166085,-3.6373405,-5.2649994,-6.1809635,-5.432682,-5.2429376,-0.7773968,-0.7241601,1.9631844,-1.7601509,-0.18104859
